Age,Gender,Marital_Status,Education_Level,Dependents,Annual_Income,Total_Assets,Monthly_Expenses,Savings_Balance,Debt_to_Income_Ratio,Employment_Type,Years_at_Current_Job,Employer_Category,Loan_Amount,Loan_Purpose,Term_Months,Interest_Rate,Loan_to_Income_Ratio,FICO_Score,Existing_Credits_Count,Prev_Defaults,Credit_Utilization,Default_Status
54,Female,Married,Bachelor,3,54292.847309093544,231460.53008014092,1676.2929264452277,38333.813061447276,0.37,Full-Time,13,SME,16423.912044800654,Personal,48,6.26,0.3,678.1360107048256,6,0,0.73,0
31,Female,Married,Bachelor,4,86577.64801730413,286185.96769458207,913.5023568821262,18600.567258388117,0.13,Full-Time,8,SME,20204.745527061663,Education,60,17.75,0.23,850.0,2,0,0.58,0
34,Male,Single,Bachelor,4,40462.79450979833,111835.16656230684,3673.7914246311566,55129.637485539744,1.09,Full-Time,15,Corporate,27679.88787536382,Personal,36,17.09,0.68,686.339047376371,5,1,0.92,1
36,Male,Married,Master,3,57161.76249378854,145557.6724792063,1958.715098627786,51885.08900254329,0.41,Full-Time,29,Corporate,7072.646330952828,Education,60,15.66,0.12,664.8537167390284,0,0,0.38,0
63,Female,Married,High School,1,86003.22263000994,86630.88916397624,1390.4872684628347,8932.18183493652,0.19,Full-Time,11,Corporate,15684.726984407567,Personal,60,17.36,0.18,824.3018995807033,6,0,0.86,0
39,Male,Single,Bachelor,0,68715.06525110082,10000.0,2957.465648239746,39977.653351180496,0.52,Self-Employed,17,SME,7172.522119510746,Education,24,15.79,0.1,727.240665080783,6,1,0.36,0
29,Male,Married,High School,2,110580.68311348805,115779.83456355588,2561.7042382867585,46363.57206453584,0.28,Full-Time,26,SME,31779.46730361406,Personal,60,6.08,0.29,499.7689951254456,8,0,0.25,0
49,Male,Married,Bachelor,1,58647.951806588564,96668.78816630968,2339.401178502781,46748.787225030785,0.48,Part-Time,9,Corporate,18664.436134030282,Education,48,10.48,0.32,634.5775030454892,9,0,0.15,0
29,Male,Single,Bachelor,3,51692.60628948566,126954.17202461214,2855.164797688032,8351.826941306714,0.66,Part-Time,2,SME,14515.702024646354,Home,48,9.01,0.28,748.4601338359084,1,0,0.34,0
22,Male,Single,Bachelor,1,69160.05544256109,126901.74438783962,2703.3215157613013,26936.4668326468,0.47,Full-Time,26,SME,22977.99789379282,Home,60,15.79,0.33,701.8792294299175,2,0,0.38,0
60,Male,Single,High School,0,83632.62703029062,251194.78859821224,2766.9556902851737,852.0838981552151,0.4,Full-Time,2,SME,18695.446909107588,Education,12,8.62,0.22,619.9535604318311,8,0,0.4,0
27,Male,Single,High School,0,28656.767696186656,133218.4031577713,1745.0426950046144,16366.556145598805,0.73,Full-Time,6,Government,27202.68175859889,Car,24,14.94,0.95,578.6504743512809,4,0,0.72,1
56,Male,Married,Master,0,58669.89837847311,184336.63425975916,3850.3332679614264,27584.92145058649,0.79,Full-Time,2,Corporate,38353.52829067521,Car,60,9.91,0.65,668.2158730660414,0,0,0.24,0
41,Female,Single,Master,3,49908.485815929875,150545.79786803696,2159.8791859471316,29161.42090267101,0.52,Full-Time,18,Corporate,18716.063304687665,Car,12,17.11,0.38,725.6742411869529,6,1,0.12,0
43,Female,Single,High School,0,74533.47691793252,124114.02205558869,1781.322185265692,21257.911317049686,0.29,Full-Time,0,SME,13152.797581386669,Home,48,16.03,0.18,730.7846877227184,0,1,0.74,1
56,Female,Married,Bachelor,2,37282.163418413395,25446.17202936292,2163.4270829249367,4874.149174837807,0.7,Full-Time,5,Government,25712.874331548635,Car,24,13.83,0.69,782.9182175476362,1,1,0.11,0
51,Female,Single,Master,2,42496.614378728336,236911.65907302464,837.9277825047488,39998.54604765097,0.24,Unemployed,7,Corporate,4402.357639910697,Car,60,7.43,0.1,677.2061485074522,2,0,0.23,0
48,Female,Married,Bachelor,3,78611.33262446312,169685.15323097855,1474.6088503982628,33730.167094408665,0.23,Self-Employed,25,Corporate,14796.683369868832,Home,60,6.93,0.19,766.4330538261553,4,0,0.29,0
36,Female,Married,PhD,2,65590.75561271726,78356.50967655335,2790.9508453717785,30773.05903234243,0.51,Full-Time,11,SME,38823.9505111989,Personal,60,17.96,0.59,700.4406042092519,2,1,0.81,1
45,Male,Married,Bachelor,1,40832.23527934294,82042.21311281071,2036.2199249054124,34662.50025408132,0.6,Full-Time,20,SME,22475.895188471564,Car,48,5.17,0.55,773.5427338732563,6,0,0.28,0
56,Male,Married,Master,1,83714.26777241184,103337.58716696661,3115.3016438634304,11566.964998369625,0.45,Full-Time,1,Government,40758.74517420979,Home,12,5.24,0.49,613.2750091553892,1,0,0.62,1
29,Male,Single,Master,1,32717.91305999364,32733.58299250748,4751.981229270454,34594.05776452408,1.74,Full-Time,13,Corporate,13078.803870135574,Education,48,12.65,0.4,605.3060881248852,7,1,0.23,1
23,Female,Single,High School,4,58617.465475952195,34523.698821530765,2580.2500894376285,17548.82495397781,0.53,Full-Time,20,SME,35035.38439817071,Education,36,15.94,0.6,676.7412099921822,5,0,0.44,0
30,Male,Married,High School,1,39042.947357612575,114839.04817143295,3147.72014346571,12846.632791604636,0.97,Part-Time,22,SME,27451.467926296533,Home,60,15.44,0.7,669.4097930754375,7,0,0.41,0
56,Female,Married,High School,4,71525.13454352441,176158.98357824123,3978.299125633277,38502.63820886923,0.67,Self-Employed,9,Corporate,14510.517142182362,Education,24,11.61,0.2,706.4404003226136,6,0,0.2,0
29,Male,Single,Bachelor,3,33578.414775547586,10000.0,2044.9179397160547,35983.67676025149,0.73,Self-Employed,16,Corporate,33212.12150696745,Personal,48,7.22,0.99,759.9889776254312,7,0,0.2,0
21,Female,Divorced,Bachelor,3,82690.55772688519,244096.84014787222,1255.4920479557945,7651.3590286224935,0.18,Full-Time,10,Corporate,30035.6392429883,Personal,48,17.84,0.36,696.193853955414,8,0,0.8,0
21,Female,Single,Bachelor,3,78303.03691966203,56455.6077550803,3218.49595802815,17196.451078738835,0.49,Full-Time,21,Corporate,28561.042338313924,Business,24,5.07,0.36,603.7136162302106,4,0,0.54,0
29,Male,Married,High School,0,46253.081741165086,70460.41855601117,3753.831223289385,27553.098283732623,0.97,Self-Employed,10,Corporate,2000.0,Business,24,9.12,0.04,668.3743382960442,6,0,0.65,0
47,Male,Single,Master,1,26914.012963937763,22780.09058776543,4315.742762873867,43901.05633717739,1.92,Full-Time,17,Corporate,9966.126726969267,Car,12,17.72,0.37,604.4050662088197,0,0,0.35,1
51,Male,Married,Bachelor,1,79054.83463993101,196500.88403558938,1884.702802388843,0.0,0.29,Self-Employed,18,Government,35110.473587897235,Education,36,10.12,0.44,672.061095113652,1,0,0.7,0
23,Female,Single,Bachelor,0,93515.78204053032,186853.7581235157,2044.2163001109686,50822.067181691404,0.26,Full-Time,11,SME,27816.774290913083,Education,24,9.37,0.3,769.2802130155527,4,0,0.32,0
63,Male,Single,PhD,1,59733.40973104868,252327.5188862938,1186.2645692852125,26958.607589967298,0.24,Self-Employed,10,Corporate,31026.529888262376,Car,12,16.7,0.52,821.4984750930979,8,0,0.36,0
39,Male,Single,High School,0,65093.16835111736,262795.0088038261,3502.5974104073402,33634.40940526205,0.65,Self-Employed,5,SME,23048.029361629997,Business,36,9.05,0.35,644.1328749530519,4,0,0.89,0
53,Male,Single,High School,0,61924.501255940195,240120.44452522197,3637.33509429233,36030.87455349333,0.7,Full-Time,14,Corporate,4382.140492103539,Business,36,5.52,0.07,642.4768907284099,6,0,0.92,0
26,Female,Married,Bachelor,4,39306.948278448464,306468.5377350738,2713.6496193999833,42459.26041883216,0.83,Self-Employed,29,Corporate,36901.506814210465,Personal,12,6.53,0.94,664.737559966658,2,0,0.62,1
46,Female,Married,High School,1,52645.43225485607,243632.87163747952,2463.600118023217,12390.536065653432,0.56,Self-Employed,23,Corporate,15142.905488683766,Car,60,15.85,0.29,761.7173306083014,4,0,0.75,0
63,Male,Married,Bachelor,3,62365.73697642274,227318.47534862065,3351.982340173721,19809.9936225365,0.64,Full-Time,1,Corporate,7186.0434211063075,Car,12,8.66,0.12,575.6338851984411,5,1,0.71,1
44,Male,Married,Bachelor,3,45669.99979633119,145343.46293153797,4626.771988939363,52057.342204042405,1.22,Full-Time,16,SME,16582.40876094523,Car,60,12.41,0.36,651.432578761949,5,1,0.71,1
40,Male,Married,Bachelor,4,59482.23118151508,184797.50181295018,2639.0678390570047,20209.759623834783,0.53,Self-Employed,18,SME,42583.93122322593,Education,48,15.28,0.72,709.3609185967649,8,1,0.37,1
62,Female,Single,Bachelor,2,56831.030274212535,58485.285412772486,2927.5818752354526,14694.27745943661,0.62,Self-Employed,16,SME,34761.71539227412,Education,12,17.96,0.61,731.6312757798745,8,0,0.63,0
33,Female,Married,Master,4,72041.81365107605,133625.1040454702,2812.872505491881,43886.66446987288,0.47,Unemployed,13,Corporate,20280.262428604503,Business,12,11.73,0.28,570.6223949601438,2,0,0.53,0
38,Male,Single,Master,3,36214.355395801584,294440.5631896219,2175.61943037999,42354.75642971151,0.72,Full-Time,23,Government,8772.833771285314,Home,36,6.71,0.24,691.8169015278526,8,0,0.27,0
49,Male,Single,Bachelor,3,49295.497982220855,211955.1661344196,3308.9016920114655,40595.95233021137,0.81,Self-Employed,19,Corporate,20765.506174141505,Car,60,8.05,0.42,603.677025976512,0,0,0.43,0
49,Male,Married,Bachelor,4,62457.945559620865,128068.63242210817,2849.4432316013203,26150.726411914882,0.55,Full-Time,25,Government,25596.780919639354,Education,24,6.62,0.41,638.9553477109471,8,0,0.49,0
61,Female,Single,Bachelor,0,116924.51182063017,139166.0454348089,911.6976584968713,81203.01478670562,0.09,Part-Time,1,Startup,10331.552107060155,Education,12,9.2,0.09,603.9155006698103,5,1,0.79,1
36,Female,Single,High School,0,69939.36685737362,328799.4682903497,2693.74242759507,45595.222076906386,0.46,Full-Time,17,Corporate,19251.948541221183,Business,36,6.72,0.28,689.1251033555674,6,0,0.39,0
24,Female,Married,High School,1,52119.91051204635,207483.78192953725,3468.7796608215367,45423.14600908013,0.8,Self-Employed,0,Corporate,2000.0,Personal,60,6.25,0.04,640.9984251116725,4,0,0.49,0
64,Male,Single,High School,0,67326.07682595779,164027.85570232946,1414.5605285890185,16038.525487983714,0.25,Full-Time,8,Government,23591.86089302317,Home,36,15.96,0.35,783.9385458460154,3,1,0.58,0
50,Female,Single,Bachelor,0,82331.79845525778,171861.0844275796,1646.5498233186163,13288.011393656256,0.24,Full-Time,9,Startup,12982.18459973843,Personal,12,14.18,0.16,739.0197795239744,1,0,0.69,0
31,Male,Married,High School,3,53573.363236980455,164307.43634349614,1244.482665677366,55962.08400883638,0.28,Full-Time,24,SME,17239.674988579973,Home,48,7.56,0.32,751.3324834839013,8,0,0.18,0
21,Male,Married,Bachelor,3,26501.038303417605,200954.36431175267,3096.2271094911694,0.0,1.4,Part-Time,22,Corporate,20747.26680727803,Home,60,15.78,0.78,686.7864017923124,5,0,0.27,0
48,Male,Single,Master,1,48160.265324062246,173215.14953784793,2184.1770597189566,17253.669402122414,0.54,Full-Time,23,SME,28044.342647033955,Personal,12,10.91,0.58,685.405928774184,4,0,0.87,0
28,Male,Married,Master,1,20000.0,268999.5148645222,3096.204575975796,18273.46843546102,1.86,Part-Time,12,Corporate,23515.513614866613,Car,36,11.14,1.18,689.5024750113233,0,0,0.14,0
30,Female,Divorced,Bachelor,4,84397.47725659545,51968.28053419983,2305.9525367906167,22304.776546932713,0.33,Full-Time,10,Government,12958.619110188032,Home,24,16.78,0.15,531.6645033250188,8,0,0.51,0
26,Female,Single,High School,1,62162.37389129439,141782.37915904788,2516.02119132804,31835.657538555046,0.49,Part-Time,4,Corporate,22179.301353600422,Personal,12,14.31,0.36,624.7327885248952,1,0,0.31,0
59,Female,Married,Bachelor,1,38028.254490191044,145500.95412915107,1220.0714884982626,25813.309194151552,0.38,Part-Time,5,Corporate,15486.63206043257,Home,48,6.86,0.41,689.2528465135949,9,0,0.9,1
48,Male,Divorced,High School,0,95554.24705792841,287816.6136734475,1554.6152013673995,0.0,0.2,Self-Employed,26,Corporate,2000.0,Car,48,13.39,0.02,747.1867258581647,2,0,0.93,0
58,Male,Married,Bachelor,0,55259.15024977092,102048.57579167245,3153.4215390876498,16894.91014401464,0.68,Full-Time,2,Corporate,41646.517353212475,Business,48,17.63,0.75,801.0344267010148,8,0,0.88,1
35,Female,Married,Bachelor,2,36084.800521283556,304723.8704500709,2510.264628207117,28315.259688812872,0.83,Full-Time,27,SME,15105.606628688074,Education,60,11.15,0.42,677.289338206132,4,0,0.13,0
64,Male,Single,Bachelor,2,59385.91473040228,359874.94044319924,800.0,63333.103520586694,0.16,Full-Time,13,SME,25150.43031965603,Education,12,16.79,0.42,727.7099328440981,3,0,0.53,0
46,Male,Married,Bachelor,3,40838.80235329742,15482.472558231064,2110.0661877051207,26514.928482082734,0.62,Full-Time,23,Government,9844.730699882997,Home,60,11.37,0.24,659.5802513763417,0,1,0.87,1
59,Male,Single,Bachelor,4,90741.97703432248,169245.37484048266,3962.307742897926,27721.95182517255,0.52,Part-Time,21,Corporate,10941.563878808609,Personal,48,11.04,0.12,660.2890791689009,4,0,0.37,0
25,Male,Single,Bachelor,4,74665.27039938919,95469.43608436204,2057.365608012738,32590.13990252266,0.33,Full-Time,16,SME,36375.644908179514,Home,36,12.09,0.49,697.9684805773974,2,0,0.54,0
23,Female,Single,Master,0,53762.17752049994,85305.01705232693,2164.2978254918985,44678.53500045337,0.48,Self-Employed,10,Corporate,16804.10259605098,Business,36,6.47,0.31,610.2693756114188,0,0,0.88,1
60,Male,Married,High School,3,43244.69876263615,138638.66757294105,3009.2225976197974,42614.86264876068,0.84,Part-Time,26,Corporate,12650.81596312904,Personal,24,7.35,0.29,750.8312375400506,3,1,0.37,0
33,Male,Single,Bachelor,4,71741.8080177622,188194.04197405168,2769.103436574528,43962.86634729177,0.46,Self-Employed,6,SME,19008.607339003273,Personal,36,15.05,0.26,576.8287663921478,7,0,0.34,0
38,Female,Single,High School,4,78414.30182868073,291394.3342745177,2498.4390936920713,36710.589099417266,0.38,Full-Time,12,Government,6861.186389657774,Home,48,6.61,0.09,716.229476112656,5,0,0.94,0
49,Male,Divorced,High School,4,44340.82360609169,204551.79613579263,2579.50817169497,45879.27840813551,0.7,Unemployed,3,SME,26527.900634232272,Home,12,11.96,0.6,651.7674382492049,3,0,0.47,1
44,Female,Married,High School,4,75801.72481619805,136758.97603208805,3673.921546410076,21618.057554311607,0.58,Self-Employed,22,SME,18875.922893360043,Education,12,8.28,0.25,582.8860930794924,6,1,0.75,1
38,Male,Single,Bachelor,0,80905.16537938501,93699.78203709623,985.8355424526171,43991.79278753184,0.15,Full-Time,10,Government,13064.949496971209,Education,12,16.53,0.16,633.248586066198,4,0,0.76,0
37,Male,Single,High School,0,91912.66769295183,139140.34032437747,1420.8504486306917,28370.077499767867,0.19,Self-Employed,9,Corporate,16087.957362324636,Education,60,7.39,0.18,623.2142596330815,1,1,0.82,1
60,Female,Single,Master,4,86316.20766999086,70703.4620879108,2250.4184537986557,55196.28175233477,0.31,Part-Time,18,Government,24063.98591151706,Personal,36,17.72,0.28,710.6680424958606,1,0,0.25,0
52,Male,Single,Master,3,50899.14108629943,86323.79424215676,1792.3122682693015,25350.592507323374,0.42,Part-Time,2,Government,15900.98178300954,Business,48,14.2,0.31,655.5685765524956,6,1,0.59,1
56,Male,Married,Bachelor,1,68605.40802402415,243210.38170268195,1858.6138100919736,47181.69710918516,0.33,Full-Time,7,Government,19197.365941313463,Education,36,9.56,0.28,729.5862426114343,1,0,0.12,0
26,Female,Married,High School,1,85886.83916549086,157403.29206605264,2102.454875552813,44897.77492731906,0.29,Self-Employed,16,Startup,12726.236343567878,Business,36,13.65,0.15,791.44020460902,0,0,0.89,0
42,Female,Married,Bachelor,2,82304.9953578253,43464.50067011017,2932.6220734904173,39142.7467337169,0.43,Self-Employed,12,Government,27374.3568056853,Home,60,6.17,0.33,565.3209026168446,5,0,0.52,0
36,Male,Married,Bachelor,3,65930.42013609174,145104.30188390656,2650.853878292417,50657.14870496521,0.48,Full-Time,10,Startup,28651.813653846777,Personal,48,6.15,0.43,628.7995860654212,2,0,0.49,0
57,Male,Married,High School,1,47582.32508963609,111523.51979821429,2856.4637801877125,48083.58760718416,0.72,Full-Time,26,Government,3280.566297493613,Business,36,14.16,0.07,653.4729522808686,2,1,0.56,1
30,Female,Married,Master,0,62358.901965178266,65887.28116627483,2613.4402797440694,61748.870889831436,0.5,Part-Time,5,Corporate,13229.29973292098,Education,36,14.3,0.21,700.3002626496118,4,0,0.57,0
62,Male,Single,Master,0,29630.561778586485,222487.39115063573,1461.0441757250771,39160.19940656961,0.59,Full-Time,13,Corporate,10495.300944494027,Education,24,14.65,0.35,631.9285313493015,7,0,0.51,0
48,Male,Single,High School,1,56817.81410745355,196275.07757857075,3107.349180962535,52340.89850693465,0.66,Full-Time,7,SME,26592.89260953129,Car,60,12.36,0.47,710.7993367730552,3,0,0.31,0
63,Male,Single,Master,1,49043.76071836045,212528.36088378535,3203.7575691626303,34249.297447987396,0.78,Full-Time,23,SME,25015.991342988276,Home,36,15.88,0.51,648.4977285380456,3,0,0.25,0
28,Male,Married,Bachelor,0,64506.38486065989,342164.8064861024,837.6165030084812,61414.79958684363,0.16,Full-Time,1,SME,19882.308146523847,Home,12,10.14,0.31,676.1612904688518,7,0,0.4,0
47,Female,Married,High School,4,53992.66580190772,86371.17406744979,1500.9983906526854,20446.54349047695,0.33,Self-Employed,8,SME,23696.030077686097,Business,48,17.22,0.44,738.1046681079317,7,0,0.93,1
57,Female,Married,High School,3,20000.0,93937.42032953401,1849.4307338547644,51935.003191652344,1.11,Part-Time,22,Government,19930.03679635905,Car,12,8.09,1.0,763.6182682454314,8,0,0.37,0
62,Male,Single,Master,4,36814.1262019484,282334.46896751923,2856.930032435457,25363.183536440996,0.93,Full-Time,9,SME,19880.82646305861,Education,48,9.6,0.54,701.6222292853145,8,0,0.64,0
63,Male,Married,High School,4,65559.04901847705,114513.51659607378,2833.0353774933837,36912.45174919256,0.52,Part-Time,28,Corporate,25014.392402094963,Personal,36,14.01,0.38,716.775295344037,8,0,0.86,0
45,Female,Married,Master,0,67947.54783409444,89264.72871147035,1538.7750674433303,0.0,0.27,Self-Employed,10,Corporate,3567.242048534783,Education,12,12.76,0.05,699.3511775426391,4,0,0.32,0
62,Male,Married,High School,0,103208.62773622588,164287.9438462293,2054.3759083001273,10708.257211227457,0.24,Full-Time,29,Government,29692.973719052254,Business,36,12.43,0.29,693.7447159918063,1,0,0.25,0
47,Male,Single,Bachelor,4,67291.90044974686,182943.3196623667,1608.4828902596942,20146.61491095829,0.29,Self-Employed,0,Corporate,18783.716659564892,Personal,12,7.31,0.28,744.0677406400664,9,0,0.36,0
38,Male,Married,High School,2,74926.16694206884,107797.91678021234,1813.47228435533,3067.6580898921347,0.29,Full-Time,26,Corporate,2000.0,Education,36,13.12,0.03,595.8164473067163,7,0,0.2,0
23,Female,Single,Bachelor,0,65618.86771110575,161882.44545028883,3650.541949221999,0.0,0.67,Full-Time,3,Government,6911.657930107003,Business,60,12.16,0.11,641.2219342802031,0,0,0.63,0
54,Male,Married,High School,0,76927.84359841612,163372.38887389118,1979.8881483443602,27885.14586252195,0.31,Unemployed,2,Corporate,23195.735049416773,Education,12,11.39,0.3,670.8991394548905,1,0,0.58,0
33,Female,Single,Bachelor,2,81632.49101951253,296760.9880865655,1336.681209307486,16967.341092755734,0.2,Full-Time,24,Government,9794.004722708776,Education,60,5.26,0.12,630.1732036362869,0,1,0.26,0
51,Female,Married,Master,1,62535.887321854774,300004.21595498663,2691.7437044278104,46191.91013245299,0.52,Full-Time,4,Government,11193.504849737297,Home,60,9.48,0.18,705.2869398479036,0,0,0.49,0
